owner_id,owner_zipcode
56333,53511
56953,53705
4696,53511
58749,53511
48089,53405
48089,53405
12260,53511
47282,53511
46643,53511
41057,53511
57963,53511
4015,53511
46643,53511
42484,53511
54783,53511
12325,53511
12325,53511
20142,22101
12947,53511
27464,53512
41165,61115
27464,53512
6605,53511
53209,61073
23280,53511
2383,53511
29084,53511
56968,53511
51215,53511
43767,53511
8196,53511
49756,53511
49756,53511
49756,53511
42090,53511
55630,53511
52259,53511
28967,53511
59026,53511
26395,53511
26395,53511
26395,53511
6605,53511
27464,53512
7321,53511
29766,53511
50865,53511
2991,53511
11719,53511
11719,53511
9574,53511
45716,53547
3154,53512
2682,53511
6304,53511
58864,53570
46888,53511
58864,53570
2682,53511
6036,53511
14772,53511
5517,53511
59026,53511
59845,53511
57478,53179
12930,53511
50591,53511
9502,53955
54310,53547
47112,53511
20060,53511
7321,53511
20060,53511
40923,53511
48744,53525
48744,53525
40923,53511
50017,53511
12044,53525
58377,53536
25340,60707
7321,53511
7321,53511
40975,53511
15001,53511
40703,53511
56219,53511
58448,53545
54164,53511
15357,53511
25091,53511
25091,53511
11087,53511
23058,53511
3270,53511
27464,53512
10532,53511
2576,53511
13675,53511
7109,53511
13686,53511
58445,53511
59375,53511
56572,53511
54820,53511
26010,53511
3002,53511
13875,53511
58448,53545
5896,53511
5896,53511
6849,53511
60084,53511
59870,53115
5299,53548
5647,53511
12031,53511
5801,53511
5315,53511
15409,53511
1375,53511
1809,33301
60545,61080
49371,61080
11621,53511
47334,53511
23106,53511
1252,53511
59725,53511
2653,53511
50842,53511
49460,53511
2993,53511
29360,61115
58433,53511
55672,53545
41026,53511
46657,54220
58109,53511
59161,53512
5152,53511
27001,53511
41387,53511
51935,53511
4980,53511
57167,53511
55068,53511
3126,53511
54347,53511
1778,53511
11726,53511
13646,53511
3154,53512
12400,53511
3252,53511
5800,53511
43290,53511
4885,53511
53995,53511
54095,53190
56596,53511
60236,53511
7276,53511
9034,53934
46747,53511
2682,53511
57539,53511
22511,53511
50723,53545
4866,53511
10174,53511
42156,53511
28634,53511
48363,53511
15424,53511
4062,53511
50411,53511
5523,53511
26774,53511
42440,53511
24935,53511
53507,53511
45832,53511
43616,53511
46176,53511
13777,53511
57612,53511
59755,53511
53050,53511
5130,53511
25129,53511
4278,53511
58864,53570
12951,53511
50850,53511
52150,53511
6674,53511
51484,53547
60025,53511
25759,53511
57964,53511
59068,53511
60818,76051
2969,53511
8006,53511
24641,53511
10334,53511
49508,53511
9620,53511
6869,53511
49755,53576
2682,53511
24935,53511
55241,53511
9068,53511
14171,53511
58915,53551
60787,53511
51942,53511
2593,53511
2592,53511
59596,53511
5782,53511
54368,53511
52796,53511
42638,53105
54020,53511
27974,53511
46487,53511
56136,53511
59570,53511
48820,53511
11001,70364
6123,53511
24235,53511
23998,53511
54020,53511
22450,53511
51638,20854
50412,53511
1951,53511
40410,53511
26407,53511
5499,53511
56654,53511
51145,53511
3345,53511
46476,53511
43350,53511
9333,53511
52437,53511
12128,53511
3439,53511
6843,53511
51731,53511
7380,53511
50672,44145
4539,53511
58110,53511
5299,53548
27188,53511
51145,53511
4411,53511
8653,53511
8653,53511
58774,53511
2136,53511
4064,53511
3154,53512
29132,61073
48501,53512
15553,61072
15277,53511
54174,53548
7662,53511
58909,53511
3154,53512
45365,54476
24870,53511
5689,53511
13516,53511
1787,53511
27813,53511
1375,53511
59289,53511
56449,53511
56310,53572
58768,53511
28505,53511
23463,53511
2208,53512
3252,53511
45716,53547
1375,53511
45761,53511
51614,53511
22599,53511
7910,53511
1252,53511
2760,53511
51770,53511
4058,53511
11241,53511
3876,53511
1286,53511
51133,53511
57945,53511
44563,53511
47590,53547
50698,53190
52161,53511
58415,53511
57165,53547
8013,53511
6164,53511
58864,53570
7487,53511
4565,53512
57934,98177
41765,53511
40343,53511
57457,53511
45935,53511
13007,53511
6686,53511
14069,53511
28341,53511
60021,53511
1951,53511
10386,53520
55259,53511
44616,53511
54636,53511
14296,61114
57970,53511
1308,53511
56456,53511
4013,53511
44163,53511
51731,53511
49347,53511
29693,53511
57516,53511
8806,53511
53075,53511
59161,53512
49347,53511
5414,53511
2682,53511
50698,53190
58764,53511
51274,53511
28790,53511
29389,53511
43199,53512
41765,53511
20235,53511
49943,53511
25139,53511
4885,53511
4061,53511
15209,53511
8443,53511
57087,53511
29561,53511
23164,53511
14124,53511
58302,53511
50850,53511
6856,53511
49872,53511
51870,53511
60267,53511
48858,53511
3257,53511
49347,53511
60268,53511
53169,53566
8806,53511
26591,53511
12828,53511
59696,53576
57545,53511
12943,53511
8869,53511
56219,53511
2197,53511
2879,53511
48092,53511
43580,53512
10999,53511
57096,53511
53578,53511
25919,53511
60066,53511
60145,53511
14108,53511
50850,53511
2328,53511
58095,53512
60370,53718
47963,53589
25061,53511
28225,53511
1276,53511
6442,53511
24097,53511
9574,53511
56865,53512
3075,53559
4962,53511
58448,53545
7068,53820
3154,53512
58102,53511
52636,53511
12365,53511
47910,53511
58495,61080
49980,53511
3039,53511
5478,53511
27865,53511
11758,53511
46355,53533
8866,53511
46971,53511
59166,53511
52654,53511
48395,53547
14372,53511
60012,53511
4847,53511
49992,53511
2751,53511
47396,33409
59290,53511
58184,53511
56923,53511
3154,53512
26312,53511
51814,53525
46555,53511
47890,53511
3123,53512
58489,53511
12798,53511
5510,53511
46123,53511
14738,53511
13046,53511
43995,53511
29346,53511
13484,53511
28061,53511
22741,53511
51686,53511
45509,53511
15279,53511
55044,53511
60247,53511
11877,53511
2530,53511
59703,48034
10865,53511
10865,53511
59403,53511
59282,53511
12533,53511
48176,53511
58544,53511
59827,53511
2739,53511
55833,53511
12393,53511
57830,53511
46488,53511
52304,53511
6657,53511
12136,66209
4520,53511
52572,53511
4364,53511
59879,53511
6094,53511
53416,53511
24995,53512
49780,18081
58306,53511
60038,53511
54185,53511
57200,53511
52457,53511
44305,53511
13855,53511
53259,53511
46140,53511
5094,53511
51271,53511
44854,53511
5489,53511
55739,53511
10703,53511
58421,53545
3506,53511
4077,53511
25856,53511
11330,53511
49367,53511
11110,53511
56953,53705
3154,53512
58532,53511
11010,53511
43088,53525
50527,53511
59000,61073
3356,53511
55942,53511
56936,53511
28134,53511
51030,53511
53897,53501
52262,53511
5121,53511
52169,53576
10389,53511
12989,53511
54693,55014
6784,53511
56951,53511
52171,53511
11642,53511
6841,53511
56219,53511
59022,53511
45716,53547
47407,53511
48862,53511
53519,53511
43088,53525
49347,53511
49297,53511
12918,53511
16316,53511
5681,53512
1252,53511
46555,53511
15335,53511
54910,53511
1782,53511
58469,53511
14911,53511
4138,53511
56206,53546
5401,61073
59019,53511
14252,53511
3318,53511
52742,53511
25141,53511
3810,53511
13100,53511
57527,53511
44741,53511
47338,53511
10895,53511
22342,53511
26489,53511
42488,53511
9654,53511
54187,53511
12810,53511
1671,53511
59756,53574
2086,53511
1676,53512
53449,53511
26743,53511
59802,53511
7581,53511
7581,53511
1875,53511
20188,53511
50905,53511
42144,53511
2682,53511
12947,53511
41010,53511
40767,53511
45204,53511
12947,53511
16120,53511
40732,53511
23115,53511
24458,53546
53611,53118
40982,53511
48089,53405
59596,53511
10109,53546
1752,53511
12193,53511
12308,53511
57096,53511
57961,53525
13704,85143
52434,53511
14191,53511
16003,53511
57956,53511
49423,53511
25214,53511
52933,53511
59451,53511
60010,53511
47505,53511
16018,53511
47505,53511
13664,53511
56865,53512
53088,53511
52185,61080
60062,53511
14030,53511
7797,61080
10931,32465
5702,53511
1627,53511
1602,53511
12799,53511
1627,53511
27456,53511
43970,53511
59897,53511
12889,53511
3340,53511
12873,53511
43783,61073
11331,53511
1636,53511
60885,53546
59137,53511
56865,53512
56865,53512
43379,53511
55238,53511
56093,53511
6017,53511
2513,53511
59274,53511
45511,53511
45511,53511
2513,53511
1375,53511
50231,61073
11191,53511
54869,53511
48629,53511
2978,53511
57627,53536
12193,53511
52246,53511
56865,53512
56865,53512
7842,61080
12193,53511
12193,53511
12193,53511
40979,53511
47505,53511
54743,53511
15216,53511
47861,53511
6207,53511
56865,53512
56093,53511
5522,53546
56865,53512
56865,53512
56865,53512
57643,53511
23870,53511
56865,53512
9598,53511
11643,53511
51982,53576
9015,53511
9241,53511
1375,53511
47452,53511
60585,53511
1481,53546
9087,53511
9241,53511
25198,53511
12233,53511
56230,53511
53806,53511
27224,53511
60750,53511
50165,53511
54785,53511
47505,53511
3123,53512
3977,53511
57866,53511
52934,53511
5225,53511
8183,53511
57550,53511
1448,53511
14164,53511
50162,53511
11792,53511
7567,53511
59149,53511
11290,53511
49234,53576
57886,53511
50955,60096
50955,60096
6196,53511
6196,53511
49957,53511
50304,53511
5225,53511
1252,53511
44004,53511
6371,53511
6371,53511
1252,53511
1252,53511
1252,53511
1228,53511
9010,63303
1687,53511
56174,53511
29135,53511
6741,53511
10109,53546
10109,53546
10109,53546
60019,53511
60019,53511
54094,53190
12730,53511
57187,53511
7964,53511
52939,61072
14936,53511
12396,53511
60353,53511
14231,53511
40833,53511
10805,53511
12434,53511
12434,53511
3336,53511
1676,53512
8918,53511
49980,53511
49980,53511
20543,53511
8733,53511
15450,53511
5101,53511
53897,53501
59725,53511
12959,53511
46476,53511
23775,53511
1252,53511
9947,53511
22731,53511
1252,53511
1252,53511
1252,53511
1252,53511
1252,53511
1252,53511
1252,53511
1375,53511
44297,53511
45641,53511
28689,53511
60779,53511
57828,53511
53678,61073
22769,53511
7171,53511
9734,61080
4047,53511
4892,53511
15165,53511
28447,60706
1252,53511
1252,53511
13035,53511
52391,53511
4755,53511
2393,53511
58549,53511
3207,53511
11217,53511
52739,61087
15266,53511
13099,53511
12237,53511
14520,53511
4916,54635
12834,53511
55255,53511
11284,53511
11853,53511
12343,53511
49086,53511
24371,53511
60003,53511
28572,53545
49235,53511
1754,61132
50437,53511
55323,53511
11832,53511
51058,53548
4449,53511
11723,53511
60405,53511
4584,53525
27918,53511
6224,53511
6944,53511
55461,53511
53213,53511
45874,53511
58181,53511
49882,53511
42753,53511
14365,53511
29354,53511
58643,53511
59279,53511
53089,53511
13912,53511
53314,53511
60577,53511
8238,53511
51741,53511
6753,53511
27953,53511
60243,53511
40239,53511
56579,53511
48550,53511
23446,53511
59019,53511
2276,53511
58540,53511
5124,53511
54773,53511
26456,53511
8422,535511
56916,53511
5165,53511
11267,53511
53813,53511
54622,53511
9712,53511
10611,53511
4945,53511
12363,53511
60390,53548
54008,53511
4614,53511
9704,53511
8327,53511
7280,53511
6520,53511
3154,53512
24991,53511
23161,53512
12177,53511
14096,53511
51348,53511
57838,61073
56207,53511
45571,53511
57045,53511
28590,53511
53779,53511
54971,53511
59112,54557
58604,53511
60406,53511
5754,53511
59872,53511
8894,53511
13893,53511
11571,53511
13230,53511
56735,53511
52045,53511
60065,53511
48665,53501
10284,53511
3256,53511
58885,53511
1147,53511
9339,53511
47489,53511
54773,53511
1690,53511
52067,53511
56952,53511
6738,53511
53819,53511
8317,53511
11234,53511
7891,53511
9359,53511
21188,53511
51155,53511
1336,53511
47126,53590
8405,53511
3154,53512
44283,53511
15380,53511
60218,53511
8739,53511
4281,53511
8460,53511
28448,53511
1979,53511
6953,53511
23587,53511
8297,53511
11515,53511
4362,53511
55216,53511
60391,53511
58603,53511
7124,53511
50014,53511
59385,53511
3494,54631
3494,54631
54344,53511
55186,53511
9274,53511
55931,53511
7657,53511
43580,53512
48880,53511
14557,53511
10326,53511
8865,53511
9724,53511
59330,53511
7127,53511
2232,53511
45530,53511
58108,53511
45385,53511
24301,53511
2594,53511
13913,53511
11876,53511
3443,53511
13090,53511
47494,53511
43894,53511
57520,53511
52524,53511
58592,53511
51376,53511
8478,53511
52299,53511
8206,53511
2700,53511
6479,53511
58077,53511
23874,53511
55245,53511
28272,53511
26462,53511
11056,53511
5382,53511
56292,53511
6843,53511
10998,53511
42215,53511
2810,53511
53417,53520
7503,61072
6545,53511
8851,53511
56076,53511
13007,53511
4949,53511
60111,53511
2035,53511
15043,53511
58015,53511
25844,53511
56491,53511
49957,53511
7205,53511
5017,53511
51673,53511
53275,53511
2612,53511
4476,53511
59026,53511
7205,53511
53085,53511
55228,53511
15941,53511
55862,75052
6857,53511
12701,53511
27975,53511
6961,53511
48269,53511
56228,53511
14654,53511
55950,53511
6875,53511
4227,53511
40075,53511
26356,53511
51835,53511
12810,53511
2688,53511
26802,53511
22633,53511
1375,53511
4990,53511
50233,53511
4082,53511
6407,53511
14881,53511
28021,53115
2756,53511
57949,53511
6498,53511
27023,53511
55298,53511
10303,53511
2345,53511
4293,53511
48185,53511
47834,53511
58851,53511
42633,53511
12218,53511
57416,53511
59327,53511
57371,53511
60520,53511
10146,53511
2271,53511
60237,53511
24488,53511
27467,53511
57454,53511
28538,53511
4053,53511
56862,53511
14434,53511
5648,61080
8978,53511
9628,53512
9218,53511
59026,53511
14191,53511
5639,53511
14531,53511
10239,53511
48262,53511
55134,53511
53606,53511
9719,53511
15472,53511
58804,53511
23876,53511
47329,53511
59424,53511
1707,53511
28046,53511
58505,53511
60392,53511
51757,53511
45017,53511
6152,53511
56200,53511
13960,53511
7796,53511
6963,53511
14311,53511
10550,53511
57436,53511
55633,53511
50576,60046
22456,11369
23238,53704
14697,53511
60859,53511
53514,53511
1283,53511
58541,53511
9424,53511
15141,53511
12398,53511
1198,53511
4706,53511
60598,53511
56173,53548
60057,53511
11291,53511
3865,53511
12609,53511
6491,53511
8162,53511
28240,53511
58019,53511
8924,53511
10811,53511
44436,53511
56639,53511
1252,53511
11674,53511
55714,53511
8383,53511
53260,53511
9686,53511
53417,53520
50698,53190
27468,53511
15239,53511
42956,53511
12869,53511
49881,53511
50394,53511
50394,53511
5210,53511
13405,53511
52054,53511
6257,53511
26070,53511
59832,53511
4009,53511
11470,53511
53057,53511
8232,53511
14437,53511
59252,53511
11560,53511
6388,53511
3628,53511
29569,53511
4088,53511
6346,53511
56021,53511
58262,53511
12987,53511
28441,53511
10730,53511
8180,53512
16121,53511
15959,53511
1457,53511
11431,53511
14711,53511
2805,53511
59005,53511
12242,53511
13881,53511
53767,53511
50592,53511
49461,53511
43480,53511
41190,53511
11913,53511
53826,53511
60894,84003
4910,53511
3718,53511
6181,53511
28406,61072
44617,53511
58334,53511
7918,53511
56200,53511
2702,53511
11179,53511
10611,53511
14588,53511
49528,53511
58903,61101
1888,53511
27959,53511
13658,53511
5866,53511
2682,53511
29457,53511
6944,53511
46498,53511
45166,53511
28663,53511
54491,53511
11348,53511
57176,53511
58190,53511
28135,53511
5944,53511
13019,53511
58025,53511
29459,53511
2772,53711
56678,53511
53783,53511
8712,53511
15289,53511
20567,53511
2805,53511
10212,53511
4099,53511
2420,53511
7069,53576
5315,53511
48889,53511
3700,53511
57464,53511
56074,53511
11591,53511
50495,53511
58474,53511
59352,61073
57260,53511
56348,53511
58628,53511
55074,53511
41163,53511
22430,53511
54563,53511
46587,53511
59803,53511
3586,53511
27626,53511
48772,53511
56219,53511
54581,53511
16371,53511
58430,53511
60393,91352
60393,91352
57055,53511
51987,53546
2420,53511
29344,53511
42638,53105
5966,53511
54095,53190
48719,53511
11590,53511
10420,53511
58772,53511
22802,53511
57240,53511
52677,53511
54476,53511
40018,53511
45334,53511
22813,53511
59026,53511
27052,53511
40784,53511
6025,53511
57613,53511
13770,53511
13770,53511
9000,53511
4896,53511
28604,53511
56464,53511
55783,61073
6671,53511
58722,53511
53090,53511
29902,53511
51563,53511
13148,53511
10941,53511
12810,53511
23877,53511
50796,53511
20213,53511
29670,53511
4454,53511
53324,53511
5192,53511
5192,53511
16141,53511
15608,53511
11552,53511
60013,53511
6143,53511
6143,53511
46962,53511
14614,53511
57860,53511
53479,53511
5301,53511
55032,53511
55032,53511
4454,53511
57840,53546
8180,53512
15246,53512
59006,53511
7788,53511
25314,61072
40324,53511
24642,53511
59026,53511
6866,53511
10566,53511
55466,53511
40066,53511
40832,53511
40834,53548
5894,53511
13990,53511
15246,53512
29742,54016
27464,53512
13696,53511
1817,53511
23662,53511
46609,53511
23662,53511
40539,53511
27533,61080
11198,53511
9620,53511
23662,53511
27626,53511
59009,53511
58045,53511
14835,53511
26529,53511
2217,53511
59018,53511
46643,53511
28380,53511
25380,53511
59725,53511
2771,61080
12990,53511
7882,53511
51523,53511
7445,53511
53780,53511
59474,53546
59925,53511
4779,53511
11585,53511
2290,53511
59057,53511
59295,53511
13510,53511
6072,53511
13257,53511
53557,53545
10256,53511
25130,53511
54275,53511
25429,53511
55787,53511
3131,53511
10274,53511
47694,53511
10747,53511
5082,53511
11975,53511
9413,53511
3713,53511
4613,53511
59591,53511
50794,53511
9348,53511
7784,53511
56241,53511
50200,53511
8154,53511
3418,53511
14527,53511
46394,77064
5894,53511
52797,53511
14890,53511
5359,53511
48961,53511
49760,53511
27770,53511
55324,53511
60094,53511
1085,53511
1085,53511
53067,53511
12160,53511
13657,53511
27219,53511
10466,53511
15252,53511
49818,53511
1080,53511
11768,53511
52745,53511
2439,53511
42146,53511
1252,53511
57206,60101
55151,53511
3577,53511
58938,53511
58469,53511
29620,53511
52157,53511
3154,53512
55069,53511
1436,53511
46630,53511
57366,53511
56580,53511
52108,53190
46442,53511
56779,53511
12815,53511
53703,53597
3687,53511
4448,53511
47825,53511
10590,53511
54326,53511
13868,53511
10823,53511
55311,53511
58591,53511
14927,53511
7503,61072
9718,53511
51731,53511
46482,53511
2909,53511
45376,53511
49935,53511
54836,53511
41052,53511
53067,53511
8888,53511
50219,53511
6464,53511
42483,53511
4804,53511
52472,61101
14177,53511
53067,53511
23057,53511
6020,53511
57223,53511
11953,53511
20233,53511
23966,53511
9951,61072
9951,61072
29703,53511
57648,53511
11830,53511
60603,53511
53344,53511
55411,61080
14383,53511
50698,53190
2518,53511
12792,53511
24983,53511
4947,53511
55072,53511
45921,53511
56025,53511
54999,53511
9433,53511
54637,53511
6944,53511
56131,53545
42699,53511
4858,53511
54407,53511
58497,53511
53829,53511
46515,53511
8067,53511
5098,53511
10355,53511
43480,53511
8037,53511
56573,53511
5030,53511
3589,53511
5443,53511
9497,53511
6557,53511
15355,53511
12765,53511
7821,53511
42440,53511
48653,53511
1655,53511
10338,53511
40128,53511
8428,53511
52108,53190
14869,53511
3181,53511
3617,53121
6455,53511
59448,53511
13377,53511
46263,53511
59153,53511
6418,53511
1360,53511
1107,53511
6081,53511
7420,53511
3154,53512
50445,53511
3154,53512
4700,53511
48750,53511
27933,53511
14139,53511
3605,53511
60763,53511
53417,53520
45413,53511
13568,53511
27212,53511
3154,53512
6658,53511
10910,53511
60009,53511
5133,53511
48105,53545
8497,53511
47410,53511
47410,53511
24206,53511
47410,53511
41349,53511
47410,53511
40244,53511
43826,53511
23793,53511
51925,53511
6830,53511
50061,53511
24847,53511
13419,53511
57041,53511
56667,53511
1602,53511
14200,53511
12062,53511
1826,53511
41936,53548
22962,53511
28406,61072
55675,53511
54525,53511
48687,53511
26640,53511
5505,53511
3252,53511
53265,53548
60039,53511
49373,53402
10291,53511
1543,53511
13671,53511
9999,53511
40795,53511
4195,60046
58769,53511
13631,53511
3768,53511
42501,53511
15001,53511
7245,53511
28834,53511
45157,53511
2602,53511
60424,50131
50674,53511
27406,53511
44431,53511
29326,53511
20978,53511
5114,53511
9707,53511
50084,53511
55461,53511
54569,53511
57760,60178
49764,53511
7421,53511
5281,53511
9832,53511
9832,53511
41025,53511
40887,53511
40731,53545
53081,53511
40693,53511
23787,53511
2420,53511
59481,53713
56651,53511
50186,53511
49503,54495
5281,53511
5281,53511
52733,53511
4637,53511
46397,53511
53392,53511
3471,53511
54315,53511
28819,53511
56924,78586
40861,53511
44440,53511
5281,53511
44471,53511
50187,53511
10194,53511
59466,53511
59181,61103
53976,53511
56179,53511
11713,53511
27210,53527
5681,53512
56270,53511
47963,53589
29160,53511
12465,53511
1602,53511
45716,53547
60067,53511
56236,53511
7667,53511
58338,53511
13159,53576
13158,53511
6358,53511
12947,53511
50965,53511
2713,53511
3154,53512
55427,53511
28352,53511
7188,53511
23923,53548
2390,53511
2208,53512
59998,53511
3650,53511
52508,53511
58701,53713
3019,53511
56020,53511
20474,53511
58444,53511
15389,53511
45879,53511
50699,53511
11531,53511
10149,53511
47132,53511
14971,53511
2776,53511
3730,43218
5396,53511
58864,53570
12992,53512
57096,53511
58864,53570
43199,53512
60727,53511
1168,53511
22583,61072
8816,53511
4285,53511
9561,53511
3499,53511
52158,53511
54272,53511
3087,53511
14866,53511
48674,53511
3104,53511
50127,61080
13018,61080
48746,53511
53320,61080
5530,53511
52068,53511
11529,53511
3154,53512
15042,53511
4435,53511
59026,53511
8898,53511
24663,53511
23880,53511
5111,53511
29556,54701
54949,53511
45763,53511
56922,53511
14472,53511
6500,53511
4342,53511
26149,53511
60212,53511
23787,53511
15083,53511
42338,53511
42338,53511
13748,53511
52265,53511
12947,53511
13088,53511
40867,53511
52476,53511
13085,53511
43891,53511
5136,53511
27115,53511
6944,53511
5966,53511
24106,53511
1121,53511
1602,53511
46741,53511
58475,53511
58630,53525
6988,53511
49209,53546
3602,53511
5474,53511
48681,62451
13627,53511
52590,53511
55685,53511
58923,53511
60580,53511
12947,53511
14122,53511
20275,53511
47963,53589
9195,53511
55134,53511
53507,53511
55029,53511
51484,53547
13091,53511
6720,53511
5402,53511
55226,53511
1605,53511
20235,53511
45924,53511
56570,53511
48007,53511
8968,53511
60421,53511
2012,53511
8695,53511
57026,53511
12149,53511
29132,61073
54310,53547
54826,54981
2420,53511
9356,53511
1423,53511
54633,53511
59805,53511
51298,53511
3404,53511
26650,53511
27464,53512
27882,53511
26989,53511
25547,53511
13836,53511
58788,53511
58989,53511
14807,53511
43967,53511
24556,53511
56673,53511
55682,53511
59965,53511
3979,53511
4774,53511
9077,53511
2179,53511
44565,53511
47886,53511
14306,53511
1803,53547
1771,53545
3317,53511
44434,53511
49750,53508
56455,61041
28788,53546
24850,54868
8666,53511
46795,85374
40222,53511
11386,53511
43908,61080
60889,53511
14480,53511
3455,53511
25978,53511
59193,53511
59193,53511
41595,53511
52183,53511
8130,53511
8131,53511
28963,53511
29204,53511
4725,53511
11724,53511
6330,53511
46709,53511
9779,53511
8490,53511
20296,53511
25316,53511
12698,53511
11979,53511
7291,53511
7717,53511
56594,53511
52301,53511
8680,53511
56859,53546
6386,53511
4567,53511
40849,53511
9558,53511
55459,53511
50475,53511
13676,53511
16261,53511
16261,53511
57370,53511
49440,53511
5688,53511
6019,53511
6019,53511
9561,53511
2420,53511
8790,53511
8790,53511
8789,53511
9654,53511
52306,53511
51960,53511
52306,53511
58179,53511
6945,53511
46773,53511
4285,53511
7723,53511
2931,53511
10398,53511
59989,53511
5187,53511
5228,53511
7445,53511
7445,53511
1704,53511
44815,53511
2820,53511
24423,53511
47468,53511
12939,53511
59177,53511
12939,53511
7444,53511
9212,53511
15031,53511
2676,53511
10129,53511
48118,61080
15668,53511
56388,53511
41187,53511
27850,53511
50368,53511
51872,53545
7864,53511
4590,53511
59026,53511
11147,53511
54495,53511
50371,53511
41182,53511
59777,53511
2484,53511
3311,53511
54332,53511
57837,53511
2993,53511
29186,53545
52219,53511
3608,53511
42865,53511
12740,53511
46300,61080
57432,53511
9349,53511
54095,53190
54094,53190
5512,53511
51056,57104
26992,61080
10792,53511
4734,53511
4734,53511
55271,53511
56397,53511
11388,53511
3808,53511
8304,53511
8304,53511
56641,53511
23475,53511
8099,61080
8099,61080
8099,61080
13600,53511
8099,61080
41678,60666
8099,61080
8099,61080
10531,53511
41014,61080
43939,53511
26771,53511
40692,53511
52465,61073
2162,53511
2161,53511
11127,53511
11126,53511
40751,53511
13110,53546
13110,53546
51061,53511
10364,53511
59828,53511
48707,53511
8331,53511
5392,53511
13887,53511
4704,53511
7256,53511
5195,53511
47781,53511
12844,53511
22936,53511
12535,53511
23404,53511
23404,53511
8504,53511
8504,53511
14265,53511
46602,53511
11213,53511
3715,53511
7084,53511
55466,53511
55466,53511
15813,53511
60733,60123
60733,60123
14899,53511
5247,53511
54173,53511
50394,53511
14417,53512
13012,53511
12535,53511
42519,53511
9466,53511
12535,53511
25068,53511
40866,53511
2301,53511
2301,53511
7214,53511
51706,61080
1724,53511
1723,53511
23725,53512
13821,53511
54934,53511
9190,53511
58195,53511
27514,60629
58448,53545
55136,53511
1088,53511
5886,53511
8219,53511
6171,53511
48735,53511
10053,53511
14880,53511
25315,53511
4540,53511
1591,53511
7472,53511
12947,53511
1676,53512
8372,53511
47442,53511
41420,53511
60551,53511
1492,53511
1492,53511
1492,53511
8299,53511
59807,53511
43927,61073
23833,53511
42440,53511
1809,33301
2650,53511
1492,53511
60256,61011
54499,53511
2912,53511
2912,53511
8099,61080
13767,53511
26136,53511
6127,53511
12535,53511
12535,53511
7669,53511
2854,53512
2853,53512
51484,53547
55679,53511
6007,53511
40747,53511
6007,53511
6007,53512
5987,53511
8259,53511
5987,53511
6007,53512
6007,53512
55735,53511
13110,53546
13110,53546
13110,53546
16063,53511
16062,53511
52594,60523
42598,60015
54334,53154
5666,53821
6894,53511
4244,53511
6894,53511
54273,53512
41036,53511
7321,53511
41012,53511
12947,53511
2265,53511
13997,53512
51804,53511
1676,53512
56405,53511
56405,53511
54527,53511
23223,53511
7355,61080
45804,53511
53925,53511
4483,53511
3640,53511
3732,53511
7611,53511
14701,53511
9866,53511
15878,53511
59886,53511
46588,53511
56027,78516
9806,53511
15877,53511
9706,53511
9706,53511
7321,53511
40985,53511
25497,53511
48112,53511
59669,53511
53067,53511
2076,53511
54923,53511
23883,53511
9524,53511
44956,53563
24520,53511
49426,53511
1997,53511
27237,53511
9710,53511
22367,53511
2682,53511
59334,53511
51801,53511
56768,53511
56768,53511
12762,53511
12762,53511
25148,53008
41030,53511
26875,63017
58910,60026
27040,37072
12947,53511
27539,53511
40712,53511
14318,53511
13121,53511
40786,53511
10472,61080
58283,53546
40880,53511
1973,53511
28053,53511
60524,15219
40990,28201
1574,61080
22811,53511
40191,53546
9526,53511
41321,53511
58283,53546
15866,53545
23287,MTR
59013,53511
2682,53511
43366,53511
57933,53511
1256,53511
15111,53511
3557,53512
4813,53511
5556,53511
1712,53511
11350,53511
14848,53511
28763,53511
57382,53511
56496,53511
42456,53511
28084,53511
12087,53511
56200,53511
52932,53511
45158,53511
1884,53511
56200,53511
24668,53511
56200,53511
2682,53511
8180,53512
1474,53511
54158,53511
12251,53511
6715,53511
42051,53511
9768,53511
9219,53511
7432,53511
7233,53511
13443,53511
53773,53511
27639,53511
60170,53511
3154,53512
28139,53511
5938,53511
24850,54868
1053,53511
12977,53511
8137,53511
8566,53546
9927,53511
25864,53511
56640,53511
14143,53511
52848,53511
13366,53511
51946,53511
14289,53511
7449,53511
7971,53511
28791,53511
55292,53511
14005,53511
57193,53705
45766,53511
1504,53511
57066,53511
10534,53511
7211,53511
3930,53511
45788,53511
3496,53511
54947,53511
6696,53511
57460,53511
60195,53511
10202,53511
4149,53511
3357,53511
1081,53511
14533,53511
54786,53511
50199,53512
7098,53511
13763,53511
8964,53511
25612,53511
53412,53511
6928,61032
51834,53511
11594,53511
56948,53511
59688,53511
2208,53512
55076,53511
20207,53511
51426,53511
60293,53511
4123,53511
10992,53511
11701,53511
44346,53546
41962,53511
5024,53511
26110,53511
58773,53511
15369,53511
27507,53511
9152,53511
57742,53511
14641,53511
11425,53511
8182,53511
4308,53511
26813,53511
52477,53511
51382,53511
59291,53511
48823,53511
10616,53511
10616,53511
55714,53511
55714,53511
6944,53511
53890,53511
45886,53511
55446,53511
57399,53511
1453,53511
3154,53512
50226,53511
60501,53511
40403,53511
42456,53511
9654,53511
56200,53511
9685,53525
9684,53511
14994,53511
23725,53512
53369,53545
15866,53545
40762,53511
15866,53545
42386,53511
10092,53511
43823,53511
22219,53511
14572,53511
24612,53511
48757,53511
7321,53511
41018,53511
56890,53511
